id;adm_lb_nom;sup_id;emr_lb_systeme;emr_dt;sta_nm_dpt;code_insee;generation;date_maj;sta_nm_anfr;nat_id;sup_nm_haut;tpo_id;adr_lb_lieu;adr_lb_add1;adr_lb_add2;adr_lb_add3;adr_nm_cp;com_cd_insee;coordonnees;coord;statut
226539;FREE MOBILE;477017;LTE 700;29/03/2024;54;54395;4G;2025-10-02T15:15:22;540990493;38;67;9.0;;100 av du gl leclerc;TOUR DE L'ETOILE;;54000;54395;48.68055555555555 , 6.181666666666667;48°40'50''N 6°10'54''E;En service
4344;BOUYGUES TELECOM;438763;UMTS 900;31/12/2016;83;83047;3G;2025-10-02T15:15:22;832750367;23;22;32.0;le chem long;2700 de la Ruytele;;;83260;83047;43.1325 , 6.055;43°7'57''N 6°3'18''E;En service
764874;SFR;2067738;LTE 1800;23/01/2019;83;83097;4G;2025-10-02T15:15:22;832700747;26;17;72.0;;944 Avenue des Bastides;;;83910;83097;43.50416666666667 , 5.746944444444445;43°30'15''N 5°44'49''E;En service
625500;SFR;25953;LTE 2100;26/07/2018;13;13209;4G;2025-10-02T15:15:22;132700471;17;22;15.0;;31, chem joseph aiguier;CNRS;;13009;13209;43.25666666666667 , 5.405;43°15'24''N 5°24'18''E;En service
722297;SFR;1499072;LTE 2600;21/08/2025;30;30007;4G;2025-10-02T15:15:22;302700176;23;20;72.0;;chemin des Dupines;Basse Prairie Centre;;30100;30007;44.10638888888889 , 4.088055555555555;44°6'23''N 4°5'17''E;En service
223338;FREE MOBILE;464138;LTE 900;;51;51287;4G;2025-10-02T15:15:22;510990155;24;246;32.0;les Lhuys;pylône TDF;D386;;51160;51287;49.09777777777778 , 3.9358333333333335;49°5'52''N 3°56'9''E;Projet approuvé
328514;FREE MOBILE;2079734;LTE 900;;85;85277;4G;2025-10-02T15:15:22;850990190;23;33,3;32.0;;CHEMIN DE LA LANDETTE;;;85540;85277;46.50416666666667 , -1.3875;46°30'15''N 1°23'15''W;Projet approuvé
486930;ORANGE;701589;GSM 900;18/12/1998;972;97209;2G;2025-10-02T15:15:22;9722290024;23;32;16.0;Pointe des grives;ctre ft de la pointe des grives;;;97200;97209;14.598333333333334 , -61.044444444444444;14°35'54''N 61°2'40''W;En service
602402;ORANGE;2841495;LTE 1800;22/06/2023;42;42218;4G;2025-10-02T15:15:22;422290424;17;33;29.0;Stade Geoffroy-Guichard;14 Rue Paul et Pierre Guichard;Tribunnes SUD et OUEST;;42000;42218;45.46027777777778 , 4.389444444444445;45°27'37''N 4°23'22''E;En service
444356;ORANGE;496243;LTE 800;22/05/2018;83;83107;4G;2025-10-02T15:15:22;832290501;23;23;34.0;Le Perrussier;Centre Culturel et Loisirs Julien Cazelles;;;83380;83107;43.42333333333333 , 6.676111111111111;43°25'24''N 6°40'34''E;En service
429558;ORANGE;445941;LTE 700;30/01/2024;58;58051;4G;2025-10-02T15:15:22;582290062;23;63;32.0;LE PRÉ DU PAVÉ;RN 7;;;58000;58051;46.93111111111111 , 3.158611111111111;46°55'52''N 3°9'31''E;En service
790357;SFR;2737138;LTE 2600;27/09/2024;78;78358;4G;2025-10-02T15:15:22;782700542;17;20,7;22.0;;18 RUE DE PARIS;RUE DE LA VIEILLE EGLISE;;78600;78358;48.94611111111111 , 2.1516666666666664;48°56'46''N 2°9'6''E;En service
808696;SFR;2970385;LTE 800;;42;42218;4G;2025-10-02T15:15:22;422700611;23;24;27.0;;1 a Boulevard Etivallière;;;42000;42218;45.46027777777778 , 4.397777777777778;45°27'37''N 4°23'52''E;Projet approuvé
513171;ORANGE;806189;LTE 700;26/04/2022;59;59606;4G;2025-10-02T15:15:22;592290527;23;30;72.0;;r du vert gazon;;;59300;59606;50.34166666666667 , 3.5055555555555555;50°20'30''N 3°30'20''E;En service
